,price,action,amount,value,price_increase,value_return
20110407,7.02,N,0,30000.00,0.00,0.00
20110408,7.09,N,0,30000.00,0.01,0.00
20110411,7.05,N,0,30000.00,0.00,0.00
20110412,7.17,N,0,30000.00,0.02,0.00
20110413,7.30,N,0,30000.00,0.04,0.00
20110414,7.28,S,0,30000.00,0.04,0.00
20110415,7.23,N,0,30000.00,0.03,0.00
20110418,7.32,N,0,30000.00,0.04,0.00
20110419,7.18,N,0,30000.00,0.02,0.00
20110420,7.39,N,0,30000.00,0.05,0.00
20110421,7.38,N,0,30000.00,0.05,0.00
20110422,7.25,N,0,30000.00,0.03,0.00
20110426,6.68,N,0,30000.00,-0.05,0.00
20110427,6.64,N,0,30000.00,-0.05,0.00
20110428,7.08,B,700,30000.00,0.01,0.00
20110429,7.17,N,0,30063.00,0.02,0.00
20110503,7.64,B,600,30392.00,0.09,0.01
20110504,7.88,N,0,30704.00,0.12,0.02
20110505,7.77,N,0,30561.00,0.11,0.02
20110506,7.79,N,0,30587.00,0.11,0.02
20110509,8.13,N,0,31029.00,0.16,0.03
20110510,8.08,N,0,30964.00,0.15,0.03
20110511,8.09,N,0,30977.00,0.15,0.03
20110512,8.14,N,0,31042.00,0.16,0.03
20110513,8.30,N,0,31250.00,0.18,0.04
20110516,8.23,N,0,31159.00,0.17,0.04
20110517,7.86,N,0,30678.00,0.12,0.02
20110518,8.55,N,0,31575.00,0.22,0.05
20110519,8.36,N,0,31328.00,0.19,0.04
20110520,8.27,S,600,31211.00,0.18,0.04
20110523,8.00,N,0,31022.00,0.14,0.03
20110524,7.91,N,0,30959.00,0.13,0.03
20110525,7.97,N,0,31001.00,0.14,0.03
20110526,7.48,N,0,30658.00,0.07,0.02
20110527,7.01,N,0,30329.00,-0.00,0.01
20110530,7.01,N,0,30329.00,-0.00,0.01
20110531,7.26,B,600,30504.00,0.03,0.02
20110601,7.30,N,0,30556.00,0.04,0.02
20110602,7.19,N,0,30413.00,0.02,0.01
20110603,7.37,N,0,30647.00,0.05,0.02
20110607,7.36,N,0,30634.00,0.05,0.02
20110608,7.34,N,0,30608.00,0.05,0.02
20110609,7.02,N,0,30192.00,0.00,0.01
20110610,6.96,N,0,30114.00,-0.01,0.00
20110613,6.88,N,0,30010.00,-0.02,0.00
20110614,7.01,N,0,30179.00,-0.00,0.01
20110615,6.98,N,0,30140.00,-0.01,0.00
20110616,6.72,N,0,29802.00,-0.04,-0.01
20110617,6.72,N,0,29802.00,-0.04,-0.01
20110620,6.74,N,0,29828.00,-0.04,-0.01
20110622,6.86,N,0,29984.00,-0.02,-0.00
20110623,6.95,N,0,30101.00,-0.01,0.00
20110624,7.13,N,0,30335.00,0.02,0.01
20110627,7.16,N,0,30374.00,0.02,0.01
20110628,7.26,N,0,30504.00,0.03,0.02
20110629,7.09,N,0,30283.00,0.01,0.01
20110630,7.26,N,0,30504.00,0.03,0.02
20110701,7.21,N,0,30439.00,0.03,0.01
20110704,7.38,B,600,30660.00,0.05,0.02
20110705,7.43,N,0,30755.00,0.06,0.03
20110706,7.35,N,0,30603.00,0.05,0.02
20110707,7.52,N,0,30926.00,0.07,0.03
20110708,7.45,N,0,30793.00,0.06,0.03
20110711,7.47,N,0,30831.00,0.06,0.03
20110712,7.25,N,0,30413.00,0.03,0.01
20110713,7.39,B,600,30679.00,0.05,0.02
20110714,7.47,N,0,30879.00,0.06,0.03
20110715,7.60,N,0,31204.00,0.08,0.04
20110719,7.55,N,0,31079.00,0.08,0.04
20110720,7.69,N,0,31429.00,0.10,0.05
20110721,7.42,S,800,30754.00,0.06,0.03
20110722,7.50,N,0,30890.00,0.07,0.03
20110725,7.06,N,0,30142.00,0.01,0.00
20110726,7.08,N,0,30176.00,0.01,0.01
20110727,7.14,N,0,30278.00,0.02,0.01
20110728,7.02,N,0,30074.00,0.00,0.00
20110729,6.89,N,0,29853.00,-0.02,-0.00
20110801,6.99,N,0,30023.00,-0.00,0.00
20110802,6.82,N,0,29734.00,-0.03,-0.01
20110803,6.90,N,0,29870.00,-0.02,-0.00
20110804,6.90,N,0,29870.00,-0.02,-0.00
20110805,6.67,N,0,29479.00,-0.05,-0.02
20110808,6.22,N,0,28714.00,-0.11,-0.04
20110809,6.17,N,0,28629.00,-0.12,-0.05
20110810,6.25,N,0,28765.00,-0.11,-0.04
20110811,6.33,N,0,28901.00,-0.10,-0.04
20110812,6.44,N,0,29088.00,-0.08,-0.03
20110815,6.55,N,0,29275.00,-0.07,-0.02
20110816,6.45,N,0,29105.00,-0.08,-0.03
20110817,6.45,N,0,29105.00,-0.08,-0.03
20110818,6.36,N,0,28952.00,-0.09,-0.03
20110819,6.22,N,0,28714.00,-0.11,-0.04
20110822,6.22,N,0,28714.00,-0.11,-0.04
20110823,6.41,B,700,29037.00,-0.09,-0.03
20110824,6.40,N,0,29013.00,-0.09,-0.03
20110825,6.58,N,0,29445.00,-0.06,-0.02
20110826,6.57,N,0,29421.00,-0.06,-0.02
20110829,6.43,N,0,29085.00,-0.08,-0.03
20110830,6.33,N,0,28845.00,-0.10,-0.04
20110831,6.30,N,0,28773.00,-0.10,-0.04
20110901,6.26,N,0,28677.00,-0.11,-0.04
20110902,6.19,N,0,28509.00,-0.12,-0.05
20110905,6.08,N,0,28245.00,-0.13,-0.06
20110906,6.08,N,0,28245.00,-0.13,-0.06
20110907,6.24,N,0,28629.00,-0.11,-0.05
20110908,6.12,N,0,28341.00,-0.13,-0.06
20110909,6.08,N,0,28245.00,-0.13,-0.06
20110913,6.00,N,0,28053.00,-0.15,-0.06
20110914,6.10,N,0,28293.00,-0.13,-0.06
20110915,6.08,N,0,28245.00,-0.13,-0.06
20110916,6.10,N,0,28293.00,-0.13,-0.06
20110919,5.91,N,0,27837.00,-0.16,-0.07
20110920,5.93,N,0,27885.00,-0.16,-0.07
20110921,6.12,B,800,28341.00,-0.13,-0.06
20110922,5.94,N,0,27765.00,-0.15,-0.07
20110923,5.90,N,0,27637.00,-0.16,-0.08
20110926,5.87,N,0,27541.00,-0.16,-0.08
20110927,5.91,N,0,27669.00,-0.16,-0.08
20110928,5.82,N,0,27381.00,-0.17,-0.09
20110929,5.65,N,0,26837.00,-0.20,-0.11
20110930,5.56,N,0,26549.00,-0.21,-0.12
20111010,5.55,N,0,26517.00,-0.21,-0.12
20111011,5.68,N,0,26933.00,-0.19,-0.10
20111012,5.83,B,800,27413.00,-0.17,-0.09
20111013,5.87,N,0,27573.00,-0.16,-0.08
20111014,5.83,N,0,27413.00,-0.17,-0.09
20111017,5.84,N,0,27453.00,-0.17,-0.08
20111018,5.75,N,0,27093.00,-0.18,-0.10
20111019,5.66,N,0,26733.00,-0.19,-0.11
20111020,5.58,N,0,26413.00,-0.21,-0.12
20111021,5.49,N,0,26053.00,-0.22,-0.13
20111024,5.63,B,0,26613.00,-0.20,-0.11
20111025,5.97,N,0,27973.00,-0.15,-0.07
20111026,5.95,N,0,27893.00,-0.15,-0.07
20111027,5.98,N,0,28013.00,-0.15,-0.07
20111028,6.09,B,0,28453.00,-0.13,-0.05
20111031,6.06,N,0,28333.00,-0.14,-0.06
20111101,6.04,N,0,28253.00,-0.14,-0.06
20111102,6.46,B,0,29933.00,-0.08,-0.00
20111103,6.47,N,0,29973.00,-0.08,-0.00
20111104,6.48,N,0,30013.00,-0.08,0.00
20111107,6.44,N,0,29853.00,-0.08,-0.00
20111108,6.29,N,0,29253.00,-0.10,-0.02
20111109,6.51,N,0,30133.00,-0.07,0.00
20111110,6.40,N,0,29693.00,-0.09,-0.01
20111111,6.33,N,0,29413.00,-0.10,-0.02
20111114,6.49,N,0,30053.00,-0.08,0.00
20111115,6.53,N,0,30213.00,-0.07,0.01
20111116,6.59,N,0,30453.00,-0.06,0.02
20111117,6.49,N,0,30053.00,-0.08,0.00
20111118,6.28,S,1300,29213.00,-0.11,-0.03
20111121,6.24,N,0,29105.00,-0.11,-0.03
20111122,6.14,N,0,28835.00,-0.13,-0.04
20111123,6.11,N,0,28754.00,-0.13,-0.04
20111124,6.15,N,0,28862.00,-0.12,-0.04
20111125,5.93,N,0,28268.00,-0.16,-0.06
20111128,5.86,N,0,28079.00,-0.17,-0.06
20111129,5.97,B,800,28376.00,-0.15,-0.05
20111130,5.64,N,0,27221.00,-0.20,-0.09
20111201,5.71,N,0,27466.00,-0.19,-0.08
20111202,5.63,N,0,27186.00,-0.20,-0.09
20111205,5.53,N,0,26836.00,-0.21,-0.11
20111206,5.61,N,0,27116.00,-0.20,-0.10
20111207,5.63,N,0,27186.00,-0.20,-0.09
20111208,5.70,N,0,27431.00,-0.19,-0.09
20111209,5.67,N,0,27326.00,-0.19,-0.09
20111212,5.62,N,0,27151.00,-0.20,-0.09
20111213,5.36,N,0,26241.00,-0.24,-0.13
20111214,5.12,N,0,25401.00,-0.27,-0.15
20111215,5.08,N,0,25261.00,-0.28,-0.16
20111216,5.26,B,900,25891.00,-0.25,-0.14
20111219,5.25,N,0,25847.00,-0.25,-0.14
20111220,5.24,N,0,25803.00,-0.25,-0.14
20111221,5.08,N,0,25099.00,-0.28,-0.16
20111222,5.00,N,0,24747.00,-0.29,-0.18
20111223,5.04,N,0,24923.00,-0.28,-0.17
20111226,5.08,N,0,25099.00,-0.28,-0.16
20111227,4.95,N,0,24527.00,-0.29,-0.18
20111228,4.96,N,0,24571.00,-0.29,-0.18
20111229,4.94,N,0,24483.00,-0.30,-0.18
20111230,5.00,N,0,24747.00,-0.29,-0.18
20120104,4.84,N,0,24043.00,-0.31,-0.20
20120105,4.63,N,0,23119.00,-0.34,-0.23
20120106,4.70,N,0,23427.00,-0.33,-0.22
20120109,4.90,B,0,24307.00,-0.30,-0.19
20120110,5.06,N,0,25011.00,-0.28,-0.17
20120111,5.16,N,0,25451.00,-0.26,-0.15
20120112,5.10,N,0,25187.00,-0.27,-0.16
20120113,4.88,N,0,24219.00,-0.30,-0.19
20120116,4.76,N,0,23691.00,-0.32,-0.21
20120117,5.04,N,0,24923.00,-0.28,-0.17
20120118,4.97,N,0,24615.00,-0.29,-0.18
20120119,5.00,N,0,24747.00,-0.29,-0.18
20120120,5.04,N,0,24923.00,-0.28,-0.17
20120130,5.03,N,0,24879.00,-0.28,-0.17
20120131,5.07,N,0,25055.00,-0.28,-0.16
20120201,5.09,N,0,25143.00,-0.27,-0.16
20120202,5.14,B,0,25363.00,-0.27,-0.15
20120203,5.20,N,0,25627.00,-0.26,-0.15
20120206,5.20,N,0,25627.00,-0.26,-0.15
20120207,5.09,N,0,25143.00,-0.27,-0.16
20120208,5.20,N,0,25627.00,-0.26,-0.15
20120209,5.23,N,0,25759.00,-0.25,-0.14
20120210,5.31,N,0,26111.00,-0.24,-0.13
20120213,5.42,N,0,26595.00,-0.23,-0.11
20120214,5.39,N,0,26463.00,-0.23,-0.12
20120215,5.52,N,0,27035.00,-0.21,-0.10
20120216,5.48,N,0,26859.00,-0.22,-0.10
20120217,5.40,N,0,26507.00,-0.23,-0.12
20120220,5.42,N,0,26595.00,-0.23,-0.11
20120221,5.58,N,0,27299.00,-0.21,-0.09
20120222,5.62,N,0,27475.00,-0.20,-0.08
20120223,5.59,N,0,27343.00,-0.20,-0.09
20120224,5.64,N,0,27563.00,-0.20,-0.08
20120227,5.74,S,1400,28003.00,-0.18,-0.07
20120228,5.65,S,1000,27733.00,-0.20,-0.08
20120229,5.49,N,0,27413.00,-0.22,-0.09
20120301,5.57,N,0,27573.00,-0.21,-0.08
20120302,5.64,N,0,27713.00,-0.20,-0.08
20120305,5.61,N,0,27653.00,-0.20,-0.08
20120306,5.52,N,0,27473.00,-0.21,-0.08
20120307,5.52,N,0,27473.00,-0.21,-0.08
20120308,5.61,N,0,27653.00,-0.20,-0.08
20120309,5.68,N,0,27793.00,-0.19,-0.07
20120312,5.74,N,0,27913.00,-0.18,-0.07
20120313,5.76,N,0,27953.00,-0.18,-0.07
20120314,5.42,N,0,27273.00,-0.23,-0.09
20120315,5.31,N,0,27053.00,-0.24,-0.10
20120316,5.44,N,0,27313.00,-0.23,-0.09
20120319,5.48,N,0,27393.00,-0.22,-0.09
20120320,5.37,N,0,27173.00,-0.24,-0.09
20120321,5.38,N,0,27193.00,-0.23,-0.09
20120322,5.35,N,0,27133.00,-0.24,-0.10
20120323,5.21,N,0,26853.00,-0.26,-0.10
20120326,5.19,N,0,26813.00,-0.26,-0.11
20120327,5.18,N,0,26793.00,-0.26,-0.11
20120328,4.98,N,0,26393.00,-0.29,-0.12
20120329,4.90,N,0,26233.00,-0.30,-0.13
20120330,4.87,N,0,26173.00,-0.31,-0.13
20120405,5.01,N,0,26453.00,-0.29,-0.12
20120406,5.08,N,0,26593.00,-0.28,-0.11
20120409,5.00,N,0,26433.00,-0.29,-0.12
20120410,5.06,N,0,26553.00,-0.28,-0.11
20120411,5.19,B,900,26813.00,-0.26,-0.11
20120412,5.25,N,0,26987.00,-0.25,-0.10
20120413,5.29,N,0,27103.00,-0.25,-0.10
20120416,5.29,N,0,27103.00,-0.25,-0.10
20120417,5.26,N,0,27016.00,-0.25,-0.10
20120418,5.36,N,0,27306.00,-0.24,-0.09
20120419,5.34,N,0,27248.00,-0.24,-0.09
20120420,5.37,N,0,27335.00,-0.24,-0.09
20120423,5.35,B,900,27277.00,-0.24,-0.09
20120424,5.28,N,0,27011.00,-0.25,-0.10
20120425,5.47,N,0,27733.00,-0.22,-0.08
20120426,5.48,N,0,27771.00,-0.22,-0.07
20120427,5.32,N,0,27163.00,-0.24,-0.09
20120502,5.23,N,0,26821.00,-0.25,-0.11
20120503,5.20,N,0,26707.00,-0.26,-0.11
20120504,5.27,N,0,26973.00,-0.25,-0.10
20120507,5.19,N,0,26669.00,-0.26,-0.11
20120508,5.16,N,0,26555.00,-0.26,-0.11
20120509,5.07,N,0,26213.00,-0.28,-0.13
20120510,5.11,N,0,26365.00,-0.27,-0.12
20120511,5.07,N,0,26213.00,-0.28,-0.13
20120514,5.07,N,0,26213.00,-0.28,-0.13
20120515,5.10,N,0,26327.00,-0.27,-0.12
20120516,5.03,N,0,26061.00,-0.28,-0.13
20120517,5.09,N,0,26289.00,-0.27,-0.12
20120518,4.96,N,0,25795.00,-0.29,-0.14
20120521,4.94,N,0,25719.00,-0.30,-0.14
20120522,4.98,N,0,25871.00,-0.29,-0.14
20120523,4.90,N,0,25567.00,-0.30,-0.15
20120524,4.96,N,0,25795.00,-0.29,-0.14
20120525,4.87,N,0,25453.00,-0.31,-0.15
20120528,4.90,N,0,25567.00,-0.30,-0.15
20120529,4.97,N,0,25833.00,-0.29,-0.14
20120530,4.98,N,0,25871.00,-0.29,-0.14
20120531,5.03,N,0,26061.00,-0.28,-0.13
20120601,4.98,N,0,25871.00,-0.29,-0.14
20120604,4.80,N,0,25187.00,-0.32,-0.16
20120605,4.79,N,0,25149.00,-0.32,-0.16
20120606,4.79,N,0,25149.00,-0.32,-0.16
20120607,4.76,N,0,25035.00,-0.32,-0.17
20120608,4.74,N,0,24959.00,-0.32,-0.17
20120611,4.80,N,0,25187.00,-0.32,-0.16
20120612,4.76,N,0,25035.00,-0.32,-0.17
20120613,4.81,N,0,25225.00,-0.31,-0.16
20120614,4.79,N,0,25149.00,-0.32,-0.16
20120615,4.80,N,0,25187.00,-0.32,-0.16
20120619,4.76,N,0,25035.00,-0.32,-0.17
20120620,5.23,B,900,26821.00,-0.25,-0.11
20120621,5.18,N,0,26586.00,-0.26,-0.11
20120625,4.98,N,0,25646.00,-0.29,-0.15
20120626,5.01,N,0,25787.00,-0.29,-0.14
20120627,4.92,N,0,25364.00,-0.30,-0.15
20120628,4.74,N,0,24518.00,-0.32,-0.18
20120629,4.65,N,0,24095.00,-0.34,-0.20
20120702,4.68,N,0,24236.00,-0.33,-0.19
20120703,4.69,N,0,24283.00,-0.33,-0.19
20120704,4.62,N,0,23954.00,-0.34,-0.20
20120705,4.46,N,0,23202.00,-0.36,-0.23
20120706,4.53,N,0,23531.00,-0.35,-0.22
20120709,4.45,N,0,23155.00,-0.37,-0.23
20120710,4.42,N,0,23014.00,-0.37,-0.23
20120711,4.45,N,0,23155.00,-0.37,-0.23
20120712,4.53,N,0,23531.00,-0.35,-0.22
20120713,4.48,N,0,23296.00,-0.36,-0.22
20120716,4.25,N,0,22215.00,-0.39,-0.26
20120717,4.28,N,0,22356.00,-0.39,-0.25
20120718,4.30,N,0,22450.00,-0.39,-0.25
20120719,4.38,N,0,22826.00,-0.38,-0.24
20120720,4.36,N,0,22732.00,-0.38,-0.24
20120723,4.29,N,0,22403.00,-0.39,-0.25
20120724,4.30,N,0,22450.00,-0.39,-0.25
20120725,4.30,N,0,22450.00,-0.39,-0.25
20120726,4.28,N,0,22356.00,-0.39,-0.25
20120727,4.26,N,0,22262.00,-0.39,-0.26
20120730,4.00,N,0,21040.00,-0.43,-0.30
20120731,3.91,N,0,20617.00,-0.44,-0.31
20120801,3.95,B,0,20805.00,-0.44,-0.31
20120802,3.98,N,0,20946.00,-0.43,-0.30
20120803,4.03,B,0,21181.00,-0.43,-0.29
20120806,4.08,N,0,21416.00,-0.42,-0.29
20120807,4.18,B,0,21886.00,-0.40,-0.27
20120808,4.14,N,0,21698.00,-0.41,-0.28
20120809,4.17,N,0,21839.00,-0.41,-0.27
20120810,4.21,N,0,22027.00,-0.40,-0.27
20120813,4.06,N,0,21322.00,-0.42,-0.29
20120814,4.22,B,0,22074.00,-0.40,-0.26
20120815,4.11,N,0,21557.00,-0.41,-0.28
20120816,4.11,N,0,21557.00,-0.41,-0.28
20120817,4.12,N,0,21604.00,-0.41,-0.28
20120820,4.13,N,0,21651.00,-0.41,-0.28
20120821,4.19,N,0,21933.00,-0.40,-0.27
20120822,4.21,N,0,22027.00,-0.40,-0.27
20120823,4.30,N,0,22450.00,-0.39,-0.25
20120824,4.15,N,0,21745.00,-0.41,-0.28
20120827,4.00,N,0,21040.00,-0.43,-0.30
20120828,4.05,N,0,21275.00,-0.42,-0.29
20120829,4.05,B,0,21275.00,-0.42,-0.29
20120830,4.01,N,0,21087.00,-0.43,-0.30
20120831,4.05,B,0,21275.00,-0.42,-0.29
20120903,4.08,N,0,21416.00,-0.42,-0.29
20120904,4.15,N,0,21745.00,-0.41,-0.28
20120905,4.36,N,0,22732.00,-0.38,-0.24
20120906,4.32,S,1500,22544.00,-0.38,-0.25
20120907,4.76,N,0,23952.00,-0.32,-0.20
20120910,4.85,N,0,24240.00,-0.31,-0.19
20120911,4.66,N,0,23632.00,-0.34,-0.21
20120912,4.63,N,0,23536.00,-0.34,-0.22
20120913,4.50,N,0,23120.00,-0.36,-0.23
20120914,4.50,N,0,23120.00,-0.36,-0.23
20120917,4.35,N,0,22640.00,-0.38,-0.25
20120918,4.34,N,0,22608.00,-0.38,-0.25
20120919,4.42,N,0,22864.00,-0.37,-0.24
20120920,4.29,N,0,22448.00,-0.39,-0.25
20120921,4.35,N,0,22640.00,-0.38,-0.25
20120924,4.24,N,0,22288.00,-0.40,-0.26
20120925,4.14,N,0,21968.00,-0.41,-0.27
20120926,4.06,N,0,21712.00,-0.42,-0.28
20120927,4.14,N,0,21968.00,-0.41,-0.27
20120928,4.20,N,0,22160.00,-0.40,-0.26
20121008,4.14,N,0,21968.00,-0.41,-0.27
20121009,4.25,N,0,22320.00,-0.39,-0.26
20121010,4.31,N,0,22512.00,-0.39,-0.25
20121011,4.22,N,0,22224.00,-0.40,-0.26
20121012,4.23,N,0,22256.00,-0.40,-0.26
20121015,4.18,N,0,22096.00,-0.40,-0.26
20121016,4.18,N,0,22096.00,-0.40,-0.26
20121017,4.20,N,0,22160.00,-0.40,-0.26
20121018,4.24,N,0,22288.00,-0.40,-0.26
20121019,4.30,N,0,22480.00,-0.39,-0.25
20121022,4.30,N,0,22480.00,-0.39,-0.25
20121023,4.24,N,0,22288.00,-0.40,-0.26
20121024,4.22,N,0,22224.00,-0.40,-0.26
20121025,4.18,N,0,22096.00,-0.40,-0.26
20121026,4.07,N,0,21744.00,-0.42,-0.28
20121029,4.05,N,0,21680.00,-0.42,-0.28
20121030,4.05,N,0,21680.00,-0.42,-0.28
20121031,4.02,N,0,21584.00,-0.43,-0.28
20121101,4.08,N,0,21776.00,-0.42,-0.27
20121102,4.12,N,0,21904.00,-0.41,-0.27
20121105,4.10,N,0,21840.00,-0.42,-0.27
20121106,4.06,N,0,21712.00,-0.42,-0.28
20121107,4.06,N,0,21712.00,-0.42,-0.28
20121108,3.97,N,0,21424.00,-0.43,-0.29
20121109,3.96,N,0,21392.00,-0.44,-0.29
20121112,4.01,N,0,21552.00,-0.43,-0.28
20121113,4.04,N,0,21648.00,-0.42,-0.28
20121114,4.03,N,0,21616.00,-0.43,-0.28
20121115,3.95,N,0,21360.00,-0.44,-0.29
20121116,3.92,N,0,21264.00,-0.44,-0.29
20121119,3.94,N,0,21328.00,-0.44,-0.29
20121120,3.95,N,0,21360.00,-0.44,-0.29
20121121,3.98,N,0,21456.00,-0.43,-0.28
20121122,3.92,N,0,21264.00,-0.44,-0.29
20121123,3.94,N,0,21328.00,-0.44,-0.29
20121126,3.90,N,0,21200.00,-0.44,-0.29
20121127,3.74,N,0,20688.00,-0.47,-0.31
20121128,3.55,N,0,20080.00,-0.49,-0.33
20121129,3.53,N,0,20016.00,-0.50,-0.33
20121130,3.60,N,0,20240.00,-0.49,-0.33
20121203,3.48,N,0,19856.00,-0.50,-0.34
20121204,3.53,N,0,20016.00,-0.50,-0.33
20121205,3.75,B,1300,20720.00,-0.47,-0.31
20121206,3.86,N,0,21215.00,-0.45,-0.29
20121207,3.99,N,0,21800.00,-0.43,-0.27
20121210,4.02,N,0,21935.00,-0.43,-0.27
20121211,3.93,N,0,21530.00,-0.44,-0.28
20121212,3.93,N,0,21530.00,-0.44,-0.28
20121213,3.88,N,0,21305.00,-0.45,-0.29
20121214,4.02,B,0,21935.00,-0.43,-0.27
20121217,4.10,N,0,22295.00,-0.42,-0.26
20121218,4.02,N,0,21935.00,-0.43,-0.27
20121219,4.07,N,0,22160.00,-0.42,-0.26
